,Unnamed: 0,class,tweet
5169,5169,Racism,well baghdadi also slavery killing gay executing mass ezidis etc badbut baghdadi worst
5170,5170,Racism,thing islamophobia like saying naziphobia
5171,5171,Racism,isi different max friend hamas isi throw gay rooftop hamas beheads gay
5172,5172,Racism,muslim invaded conquered christianity christian responded stick lie
5173,5173,Racism,saying islam way life mean tell cannot democracy must instead follow pedophile
5174,5174,Racism,teach know quran cult manual hatred imperialism murder sexism bigotry
5175,5175,Racism,today still peace muslim
5176,5176,Racism,prophet islam made living robbing caravan course isi make money stealing
5177,5177,Racism,islam woman must locked house muslim claim treating well
5178,5178,Racism,know cant go date man want
5179,5179,Racism,mainstream forgetting murdered christian closed university murdered doctor woman locked home
5180,5180,Racism,rt egypt court hear case designate turkey state sponsor terror
5181,5181,Racism,islam radical islam keep pretending different avoid confronting problem
5182,5182,Racism,furthermore hadith aishas age classified sahih meaning sound
5183,5183,Racism,saudi mujahedeen involvement u
5184,5184,Racism,would care opinion guy follows pedophile prophet
5185,5185,Racism,prophet mohammed also people murdered criticizing paris murder much part real islam
5186,5186,Racism,million people killed islamolunatics shouting allahu akbar
5187,5187,Racism,stop assad replace bunch islamofascists even worse
5188,5188,Racism,quran spell global domination humanity jihad torah global aim
5189,5189,Racism,day might honor come science technology humanitarianism muslim wont get
5190,5190,Racism,democracy mean people get elect leader islam mean ruled freak god
5191,5191,Racism,cost isi half best fighter city rebuilt free isi animal
5192,5192,Racism,go read pact say dont waste time
5193,5193,Racism,true islam corrupt beginning
5194,5194,Racism,mohammed people murdered disagreed raped woman married year old beheaded jew
5195,5195,Racism,whole lion islam thing like kind red neck comedy
5196,5196,Racism,right side muslim issue wrong side ukraine issue
5197,5197,Racism,mohammed told muslim take arabian penninsula jew christian
5198,5198,Racism,girl equivalent irritating asian girl couple year ago well done mkr
5199,5199,Racism,muslim rape enslave ezidi woman nothing give
5200,5200,Racism,guess idea muslim joke look like islam
5201,5201,Racism,typical muslim response excuse muslim barbarity pointing elsewhere
5202,5202,Racism,need outlaw islam outright
5203,5203,Racism,iraqi civilian killed muslim
5204,5204,Racism,say dont hate islam dumb saying dont hate nazism
5205,5205,Racism,humanity struggled hundred year rid blight slavery leave filth islam bring right back
5206,5206,Racism,science moving forward india persia islam islam slowed
5207,5207,Racism,already brought proof straight quran refuse read shut leave
5208,5208,Racism,quoting book violent fairy tale
5209,5209,Racism,nobody give fuck street practicing genocide murder slavery microbrain
5210,5210,Racism,dont misinterpret muslim extremist
5211,5211,Racism,would course many muslim live theocracy minority try creep
5212,5212,Racism,fact many muslim country odious law daesh show sex slave approved ksa
5213,5213,Racism,talking provocation islam declared war world enough provocation
5214,5214,Racism,least half muslim extremist
5215,5215,Racism,would profile white people black murder time rate white
5216,5216,Racism,muslim baby trained kill scum
5217,5217,Racism,nobody declared war allah pedophile messenger islam war started islam
5218,5218,Racism,yeah bad take isi example put cage torch
5219,5219,Racism,many hindu exterminate british
5220,5220,Racism,every jew like thousand muslim like
5221,5221,Racism,tell could possible happen would consider proof allah mohammed fraud
5222,5222,Racism,political satire always piss someone religion hatred murder excluded
5223,5223,Racism,pig like never whine loud hundred murder muslim every day around world
5224,5224,Racism,rt twisted logic world islam
5225,5225,Racism,sometimes go hadith clarify quran
5226,5226,Racism,shia sunni back killing yemen done everywhere year gift islam
5227,5227,Racism,thats idiotic holding sick terrorist god sacred far holding anything sacred
5228,5228,Racism,religion declares war humanity respect anyone hypocritical ask respect
5229,5229,Racism,think accept muslim immigrant get back
5230,5230,Racism,big lie islam doesnt advocate tolerance coexistence advocate hatred murder
5231,5231,Racism,defensive sword roflmao muslim defended way france india
5232,5232,Racism,isi beheads people mohammed beheaded jew one day
5233,5233,Racism,contrary brutal bigoted sexist god islam encourages abuse woman
5234,5234,Racism,poor live far better middle class muslim country
5235,5235,Racism,small percentage majority radical
5236,5236,Racism,muslim angry cant force islam people care
5237,5237,Racism,true well family radicalization follows increased attendance mosque
5238,5238,Racism,animal want return imposition slavery definition uncivilized scum
5239,5239,Racism,suppose believe murdering muslim defended way europe india bullshit
5240,5240,Racism,troll salon know prophet mohammed caravan robber dont islam
5241,5241,Racism,norm got book wrong say quran since muslim century
5242,5242,Racism,rt president chose insult christianity excuse militant islam national prayer breakfast
5243,5243,Racism,battle mohammed gave thug stole
5244,5244,Racism,thousand lone nut case motivated islam
5245,5245,Racism,cant server restaurant beard make look like terrorist everyone laugh fuckthanksgiving
5246,5246,Racism,palestine woman like would honor killed long ago
5247,5247,Racism,islamist whole time dictator kept quite
5248,5248,Racism,population palestine still blowing muslim abuse worst
5249,5249,Racism,rt neonazis holocaust denier adore think like
5250,5250,Racism,muslim virtually killing example civilian killed afghanistan killed taliban
5251,5251,Racism,muslim pedophile time common accepted even news
5252,5252,Racism,rt socalled terrorism jihad thats terrorist called jihadis jihad core islam perversion
5253,5253,Racism,islam cannot forbid anything sick cult power law
5254,5254,Racism,stop one muslim nonsense look muslim tell pollster
5255,5255,Racism,palestinian terrorist blumenthal love throwing opponent rooftop really beheading gay
5256,5256,Racism,meant dictator gone islamolunatics would try disrupt democracy violence
5257,5257,Racism,rape murder pedophelia bigotry war sexism genocide peaceful islam peaceful
5258,5258,Racism,rt obamas peaceful islam islam one allowed challenge even mean muslim threatening life ht
5259,5259,Racism,he he idiot retweets thing like nigger hunting license never existed he fraud
5260,5260,Racism,rt cc silent western feminist mt isi executes woman refusing temporary marriage rape
5261,5261,Racism,first crusade muslim microbrain invaded europe plundered way central france
5262,5262,Racism,use barbaric quran hadith abuse woman
5263,5263,Racism,good established muslim slaver humanity failed evolve past slave owning
5264,5264,Racism,babbling like every muslim conspiracy idiot cia created isisutterly stupid without evidence blocked
5265,5265,Racism,dont care none mohammed business religion someone want
5266,5266,Racism,muslim mob violence hindu bangladesh continues islam
5267,5267,Racism,basically claiming religion teach hatred murder nothing hatred murder dumb
5268,5268,Racism,mohammed suppose guided god example mankind time suppose follow
5269,5269,Racism,jihadist fight interest caliph pedophile prophet interest people
5270,5270,Racism,thats gaza full jihadi criminal never done day work life
5271,5271,Racism,total liar like pedophile prophet un soldier dont burn people alive
5272,5272,Racism,islam bloody border everywhere cannot get along anyone
5273,5273,Racism,reason politically correct idiot never solve problem wont acknowledge islam
5274,5274,Racism,wrong islam didnt give woman right imprisoned house remember katjia wealthy islam
5275,5275,Racism,rt christianity banned muslim country allow islam asking
5276,5276,Racism,three translation quran microbrain know far islam
5277,5277,Racism,mohammed murderer beheaded jew one day sold woman child slavery
5278,5278,Racism,delusional islam one violent barbaric
5279,5279,Racism,idiot doesnt history would say thatyou never studied barbarity muslim entire time
5280,5280,Racism,brain would revolted islam
5281,5281,Racism,call one thousand number people muslim murder every day
5282,5282,Racism,yes million wont let woman drive saudi vote kuwait cut clit
5283,5283,Racism,rt religion islam violent religion
5284,5284,Racism,campaign lie try portray islam west exact opposite really barbaric
5285,5285,Racism,stupid comment isi sponsored islam behave exactly like terrorist prophet mohammed
5286,5286,Racism,claim anti religion yet spend time lying benefit islam religion hate
5287,5287,Racism,course campaigning destruction israeli racist antisemite asshole
5288,5288,Racism,rt video supposedly showing shia militia killing solider calling kaka mean mr kurdish gone viral among kurdi
